,Sample_ID,Year,Country,Continent,Azithromycin mic,Ciprofloxacin mic,Ceftriaxone mic,Cefixime mic,Azithromycin log mic,Ciprofloxacin log mic,Ceftriaxone log mic,Cefixime log mic,Azithromycin sr,Ciprofloxacin sr,Ceftriaxone sr,Cefixime sr
3316,SRR5827148,2015.0,New_Zealand,Oceania,0.03,1.0,0.016,0.03,-5.058893689,0.0,-5.965784285,-5.058893689,0.0,0.0,0.0,0.0
3317,SRR5827278,2015.0,New_Zealand,Oceania,0.12,4.0,0.03,0.03,-3.058893689,2.0,-5.058893689,-5.058893689,0.0,1.0,0.0,0.0
3318,SRR5827279,2015.0,New_Zealand,Oceania,0.06,0.004,0.002,0.004,-4.058893689,-7.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
3319,SRR5827276,2015.0,New_Zealand,Oceania,0.12,0.004,0.002,0.004,-3.058893689,-7.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
3320,SRR5827277,2015.0,New_Zealand,Oceania,0.25,0.004,0.004,0.008,-2.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3321,SRR5827282,2015.0,New_Zealand,Oceania,0.03,0.002,0.004,0.008,-5.058893689,-8.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3322,SRR5827283,2015.0,New_Zealand,Oceania,0.03,2.0,0.008,0.06,-5.058893689,1.0,-6.965784285,-4.058893689,0.0,1.0,0.0,0.0
3323,SRR5827280,2015.0,New_Zealand,Oceania,0.25,0.004,0.008,0.016,-2.0,-7.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
3324,SRR5827281,2015.0,New_Zealand,Oceania,0.25,0.004,0.008,0.016,-2.0,-7.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
3325,SRR5827274,2015.0,New_Zealand,Oceania,0.12,0.004,0.004,0.008,-3.058893689,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3326,SRR5827275,2015.0,New_Zealand,Oceania,0.12,0.008,0.004,0.008,-3.058893689,-6.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3327,SRR5827313,2015.0,New_Zealand,Oceania,0.25,0.008,0.008,0.008,-2.0,-6.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
3328,SRR5827312,2015.0,New_Zealand,Oceania,0.12,0.004,0.004,0.008,-3.058893689,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3329,SRR5827311,2015.0,New_Zealand,Oceania,0.25,0.004,0.004,0.008,-2.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3330,SRR5827310,2015.0,New_Zealand,Oceania,0.06,0.004,0.004,0.008,-4.058893689,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3331,SRR5827309,2015.0,New_Zealand,Oceania,0.06,0.004,0.004,0.008,-4.058893689,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3332,SRR5827308,2015.0,New_Zealand,Oceania,0.25,0.004,0.004,0.008,-2.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3333,SRR5827307,2015.0,New_Zealand,Oceania,0.03,0.002,0.002,0.008,-5.058893689,-8.965784285,-8.965784285,-6.965784285,0.0,0.0,0.0,0.0
3334,SRR5827306,2015.0,New_Zealand,Oceania,0.03,0.002,0.008,0.016,-5.058893689,-8.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
3335,SRR5827305,2015.0,New_Zealand,Oceania,0.12,0.004,0.004,0.008,-3.058893689,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3336,SRR5827304,2015.0,New_Zealand,Oceania,0.06,0.004,0.004,0.008,-4.058893689,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3337,SRR5827411,2015.0,New_Zealand,Oceania,0.25,0.004,0.004,0.008,-2.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3338,SRR5827412,2015.0,New_Zealand,Oceania,0.25,8.0,0.03,0.06,-2.0,3.0,-5.058893689,-4.058893689,0.0,1.0,0.0,0.0
3339,SRR5827413,2015.0,New_Zealand,Oceania,1.0,4.0,0.03,0.016,0.0,2.0,-5.058893689,-5.965784285,0.0,1.0,0.0,0.0
3340,SRR5827414,2015.0,New_Zealand,Oceania,0.25,0.004,0.008,0.008,-2.0,-7.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
3341,SRR5827415,2015.0,New_Zealand,Oceania,0.12,0.004,0.004,0.008,-3.058893689,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3342,SRR5827018,2015.0,New_Zealand,Oceania,0.25,0.004,0.008,0.016,-2.0,-7.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
3343,SRR5827019,2015.0,New_Zealand,Oceania,0.25,4.0,0.004,0.008,-2.0,2.0,-7.965784285,-6.965784285,0.0,1.0,0.0,0.0
3344,SRR5827020,2015.0,New_Zealand,Oceania,0.5,0.004,0.008,0.016,-1.0,-7.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
3345,SRR5827409,2015.0,New_Zealand,Oceania,0.03,0.004,0.004,0.008,-5.058893689,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3346,SRR5827410,2015.0,New_Zealand,Oceania,0.5,0.004,0.008,0.016,-1.0,-7.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
3347,SRR5827122,2015.0,New_Zealand,Oceania,0.5,8.0,0.016,0.06,-1.0,3.0,-5.965784285,-4.058893689,0.0,1.0,0.0,0.0
3348,SRR5827121,2015.0,New_Zealand,Oceania,0.25,0.004,0.004,0.008,-2.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3349,SRR5827124,2015.0,New_Zealand,Oceania,0.25,8.0,0.03,0.03,-2.0,3.0,-5.058893689,-5.058893689,0.0,1.0,0.0,0.0
3350,SRR5827123,2015.0,New_Zealand,Oceania,0.25,4.0,0.016,0.016,-2.0,2.0,-5.965784285,-5.965784285,0.0,1.0,0.0,0.0
3351,SRR5827118,2015.0,New_Zealand,Oceania,0.25,0.004,0.004,0.008,-2.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3352,SRR5827117,2015.0,New_Zealand,Oceania,0.06,0.002,0.008,0.03,-4.058893689,-8.965784285,-6.965784285,-5.058893689,0.0,0.0,0.0,0.0
3353,SRR5827120,2015.0,New_Zealand,Oceania,0.06,0.002,0.004,0.016,-4.058893689,-8.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
3354,SRR5827119,2015.0,New_Zealand,Oceania,0.25,0.004,0.008,0.03,-2.0,-7.965784285,-6.965784285,-5.058893689,0.0,0.0,0.0,0.0
3355,SRR5827126,2015.0,New_Zealand,Oceania,0.25,0.004,0.03,0.12,-2.0,-7.965784285,-5.058893689,-3.058893689,0.0,0.0,0.0,0.0
3356,SRR5827125,2015.0,New_Zealand,Oceania,0.25,0.004,0.016,0.03,-2.0,-7.965784285,-5.965784285,-5.058893689,0.0,0.0,0.0,0.0
3357,SRR5827238,2015.0,New_Zealand,Oceania,0.03,0.002,0.008,0.016,-5.058893689,-8.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
3358,SRR5827239,2015.0,New_Zealand,Oceania,0.12,0.008,0.008,0.008,-3.058893689,-6.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
3359,SRR5827236,2015.0,New_Zealand,Oceania,0.25,4.0,0.008,0.016,-2.0,2.0,-6.965784285,-5.965784285,0.0,1.0,0.0,0.0
3360,SRR5827237,2015.0,New_Zealand,Oceania,0.25,0.004,0.03,0.06,-2.0,-7.965784285,-5.058893689,-4.058893689,0.0,0.0,0.0,0.0
3361,SRR5827234,2015.0,New_Zealand,Oceania,0.12,0.004,0.008,0.016,-3.058893689,-7.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
3362,SRR5827235,2015.0,New_Zealand,Oceania,0.25,0.004,0.008,0.008,-2.0,-7.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
3363,SRR5827232,2015.0,New_Zealand,Oceania,0.12,0.002,0.016,0.016,-3.058893689,-8.965784285,-5.965784285,-5.965784285,0.0,0.0,0.0,0.0
3364,SRR5827233,2015.0,New_Zealand,Oceania,0.25,8.0,0.03,0.03,-2.0,3.0,-5.058893689,-5.058893689,0.0,1.0,0.0,0.0
3365,SRR5827240,2015.0,New_Zealand,Oceania,0.25,0.004,0.008,0.008,-2.0,-7.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
3366,SRR5827241,2015.0,New_Zealand,Oceania,0.12,0.008,0.004,0.008,-3.058893689,-6.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3367,SRR5827183,2015.0,New_Zealand,Oceania,0.06,0.002,0.004,0.016,-4.058893689,-8.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
3368,SRR5827182,2015.0,New_Zealand,Oceania,0.12,0.06,0.008,0.016,-3.058893689,-4.058893689,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
3369,SRR5827181,2015.0,New_Zealand,Oceania,0.06,0.002,0.004,0.016,-4.058893689,-8.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
3370,SRR5827180,2015.0,New_Zealand,Oceania,0.06,0.002,0.004,0.016,-4.058893689,-8.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
3371,SRR5827187,2015.0,New_Zealand,Oceania,0.25,0.002,0.002,0.002,-2.0,-8.965784285,-8.965784285,-8.965784285,0.0,0.0,0.0,0.0
3372,SRR5827186,2015.0,New_Zealand,Oceania,0.25,0.004,0.004,0.008,-2.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3373,SRR5827147,2015.0,New_Zealand,Oceania,0.25,8.0,0.03,0.03,-2.0,3.0,-5.058893689,-5.058893689,0.0,1.0,0.0,0.0
3374,SRR5827174,2015.0,New_Zealand,Oceania,0.12,0.002,0.016,0.016,-3.058893689,-8.965784285,-5.965784285,-5.965784285,0.0,0.0,0.0,0.0
3375,SRR5827177,2015.0,New_Zealand,Oceania,0.25,0.002,0.008,0.03,-2.0,-8.965784285,-6.965784285,-5.058893689,0.0,0.0,0.0,0.0
3376,SRR5827176,2015.0,New_Zealand,Oceania,0.25,0.004,0.004,0.008,-2.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3377,SRR5827324,2015.0,New_Zealand,Oceania,0.25,0.004,0.008,0.008,-2.0,-7.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
3378,SRR5827069,2015.0,New_Zealand,Oceania,1.0,4.0,0.016,0.016,0.0,2.0,-5.965784285,-5.965784285,0.0,1.0,0.0,0.0
3379,SRR5827070,2015.0,New_Zealand,Oceania,0.03,0.002,0.004,0.016,-5.058893689,-8.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
3380,SRR5827071,2015.0,New_Zealand,Oceania,0.25,8.0,0.016,0.03,-2.0,3.0,-5.965784285,-5.058893689,0.0,1.0,0.0,0.0
3381,SRR5827051,2015.0,New_Zealand,Oceania,0.03,0.002,0.004,0.016,-5.058893689,-8.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
3382,SRR5827052,2015.0,New_Zealand,Oceania,0.25,4.0,0.016,0.03,-2.0,2.0,-5.965784285,-5.058893689,0.0,1.0,0.0,0.0
3383,SRR5827262,2015.0,New_Zealand,Oceania,0.25,0.004,0.004,0.008,-2.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3384,SRR5827230,2015.0,New_Zealand,Oceania,0.03,0.002,0.004,0.008,-5.058893689,-8.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3385,SRR5827074,2015.0,New_Zealand,Oceania,0.12,0.004,0.004,0.008,-3.058893689,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3386,SRR5827075,2015.0,New_Zealand,Oceania,0.12,0.004,0.008,0.008,-3.058893689,-7.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
3387,SRR5827247,2015.0,New_Zealand,Oceania,0.25,4.0,0.016,0.03,-2.0,2.0,-5.965784285,-5.058893689,0.0,1.0,0.0,0.0
3388,SRR5827246,2015.0,New_Zealand,Oceania,0.03,0.002,0.002,0.004,-5.058893689,-8.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
3389,SRR5827245,2015.0,New_Zealand,Oceania,0.06,2.0,0.004,0.008,-4.058893689,1.0,-7.965784285,-6.965784285,0.0,1.0,0.0,0.0
3390,SRR5827244,2015.0,New_Zealand,Oceania,0.5,4.0,0.008,0.008,-1.0,2.0,-6.965784285,-6.965784285,0.0,1.0,0.0,0.0
3391,SRR5827251,2015.0,New_Zealand,Oceania,0.12,0.002,0.004,0.008,-3.058893689,-8.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3392,SRR5827250,2015.0,New_Zealand,Oceania,0.25,0.004,0.008,0.016,-2.0,-7.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
3393,SRR5827249,2015.0,New_Zealand,Oceania,0.25,0.002,0.004,0.008,-2.0,-8.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3394,SRR5827248,2015.0,New_Zealand,Oceania,0.25,4.0,0.004,0.008,-2.0,2.0,-7.965784285,-6.965784285,0.0,1.0,0.0,0.0
3395,SRR5827243,2015.0,New_Zealand,Oceania,0.12,0.002,0.004,0.008,-3.058893689,-8.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3396,SRR5827242,2015.0,New_Zealand,Oceania,0.03,0.002,0.002,0.004,-5.058893689,-8.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
3397,SRR5827133,2015.0,New_Zealand,Oceania,0.03,0.002,0.004,0.016,-5.058893689,-8.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
3398,SRR5827134,2015.0,New_Zealand,Oceania,0.06,0.002,0.002,0.002,-4.058893689,-8.965784285,-8.965784285,-8.965784285,0.0,0.0,0.0,0.0
3399,SRR5827135,2015.0,New_Zealand,Oceania,0.03,0.002,0.004,0.008,-5.058893689,-8.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3400,SRR5827136,2015.0,New_Zealand,Oceania,0.5,4.0,0.016,0.016,-1.0,2.0,-5.965784285,-5.965784285,0.0,1.0,0.0,0.0
3401,SRR5827129,2015.0,New_Zealand,Oceania,0.25,0.004,0.004,0.008,-2.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3402,SRR5827130,2015.0,New_Zealand,Oceania,0.03,0.002,0.004,0.016,-5.058893689,-8.965784285,-7.965784285,-5.965784285,0.0,0.0,0.0,0.0
3403,SRR5827131,2015.0,New_Zealand,Oceania,0.25,0.004,0.004,0.008,-2.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3404,SRR5827132,2015.0,New_Zealand,Oceania,0.25,8.0,0.03,0.03,-2.0,3.0,-5.058893689,-5.058893689,0.0,1.0,0.0,0.0
3405,SRR5827127,2015.0,New_Zealand,Oceania,0.25,0.002,0.008,0.016,-2.0,-8.965784285,-6.965784285,-5.965784285,0.0,0.0,0.0,0.0
3406,SRR5827128,2015.0,New_Zealand,Oceania,0.12,0.002,0.002,0.004,-3.058893689,-8.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
3407,SRR5827058,2015.0,New_Zealand,Oceania,0.03,0.002,0.002,0.004,-5.058893689,-8.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
3408,SRR5827057,2015.0,New_Zealand,Oceania,0.25,0.002,0.004,0.008,-2.0,-8.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
3409,SRR5827060,2015.0,New_Zealand,Oceania,0.03,0.002,0.002,0.004,-5.058893689,-8.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
3410,SRR5827059,2015.0,New_Zealand,Oceania,0.06,0.002,0.002,0.004,-4.058893689,-8.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
